Czas(s),Calkowity czas oczekiwania(s)
23355.0,325.0
23360.0,315.0
23365.0,250.0
23370.0,255.0
23375.0,270.0
23380.0,295.0
23385.0,285.0
23390.0,235.0
23395.0,240.0
23400.0,175.0
23405.0,210.0
23410.0,200.0
23415.0,230.0
23420.0,265.0
23425.0,280.0
23430.0,265.0
23435.0,245.0
23440.0,260.0
23445.0,210.0
23450.0,215.0
23455.0,260.0
23460.0,300.0
23465.0,330.0
23470.0,360.0
23475.0,380.0
23480.0,415.0
23485.0,470.0
23490.0,535.0
23495.0,565.0
23500.0,580.0
23505.0,590.0
23510.0,505.0
23515.0,535.0
23520.0,455.0
23525.0,480.0
23530.0,475.0
23535.0,505.0
23540.0,425.0
23545.0,440.0
23550.0,430.0
23555.0,435.0
23560.0,465.0
23565.0,490.0
23570.0,485.0
23575.0,505.0
23580.0,490.0
23585.0,495.0
23590.0,520.0
23595.0,480.0
23600.0,510.0
23605.0,515.0
23610.0,545.0
23615.0,570.0
23620.0,570.0
23625.0,555.0
23630.0,560.0
23635.0,525.0
23640.0,530.0
23645.0,560.0
23650.0,610.0
23655.0,555.0
23660.0,540.0
23665.0,455.0
23670.0,455.0
23675.0,470.0
23680.0,475.0
23685.0,365.0
23690.0,390.0
23695.0,410.0
23700.0,430.0
23705.0,275.0
23710.0,280.0
23715.0,260.0
23720.0,260.0
23725.0,210.0
23730.0,185.0
23735.0,220.0
23740.0,210.0
23745.0,190.0
23750.0,225.0
23755.0,235.0
23760.0,180.0
23765.0,195.0
23770.0,175.0
23775.0,185.0
23780.0,220.0
23785.0,240.0
23790.0,250.0
23795.0,205.0
23800.0,195.0
23805.0,230.0
23810.0,230.0
23815.0,240.0
23820.0,250.0
23825.0,265.0
23830.0,270.0
23835.0,300.0
23840.0,330.0
23845.0,375.0
23850.0,415.0
23855.0,420.0
23860.0,445.0
23865.0,465.0
23870.0,485.0
23875.0,515.0
23880.0,530.0
23885.0,555.0
23890.0,520.0
23895.0,570.0
23900.0,595.0
23905.0,595.0
23910.0,465.0
23915.0,460.0
23920.0,465.0
23925.0,480.0
23930.0,420.0
23935.0,440.0
23940.0,360.0
23945.0,380.0
23950.0,375.0
23955.0,310.0
23960.0,300.0
23965.0,330.0
23970.0,365.0
23975.0,360.0
23980.0,295.0
23985.0,265.0
23990.0,260.0
23995.0,275.0
24000.0,300.0
24005.0,260.0
24010.0,275.0
24015.0,290.0
24020.0,290.0
24025.0,295.0
24030.0,320.0
24035.0,370.0
24040.0,385.0
24045.0,335.0
24050.0,360.0
24055.0,360.0
24060.0,320.0
24065.0,250.0
24070.0,235.0
24075.0,230.0
24080.0,255.0
24085.0,285.0
24090.0,240.0
24095.0,250.0
24100.0,235.0
24105.0,250.0
24110.0,275.0
24115.0,265.0
24120.0,285.0
24125.0,290.0
24130.0,340.0
24135.0,365.0
24140.0,405.0
24145.0,430.0
24150.0,465.0
24155.0,530.0
24160.0,575.0
24165.0,655.0
24170.0,715.0
24175.0,740.0
24180.0,805.0
24185.0,855.0
24190.0,835.0
24195.0,800.0
24200.0,775.0
24205.0,765.0
24210.0,760.0
24215.0,730.0
24220.0,715.0
24225.0,730.0
24230.0,710.0
24235.0,760.0
24240.0,745.0
24245.0,725.0
24250.0,715.0
24255.0,615.0
24260.0,480.0
24265.0,465.0
24270.0,485.0
24275.0,420.0
24280.0,340.0
24285.0,295.0
24290.0,300.0
24295.0,350.0
24300.0,375.0
24305.0,395.0
24310.0,435.0
24315.0,385.0
24320.0,425.0
24325.0,435.0
24330.0,420.0
24335.0,435.0
24340.0,425.0
24345.0,310.0
24350.0,315.0
24355.0,330.0
24360.0,315.0
24365.0,325.0
24370.0,255.0
24375.0,275.0
24380.0,220.0
24385.0,190.0
24390.0,180.0
24395.0,165.0
24400.0,165.0
24405.0,120.0
24410.0,135.0
24415.0,160.0
24420.0,160.0
24425.0,180.0
24430.0,185.0
24435.0,225.0
24440.0,210.0
24445.0,205.0
24450.0,205.0
24455.0,185.0
24460.0,195.0
24465.0,210.0
24470.0,155.0
24475.0,155.0
24480.0,145.0
24485.0,170.0
24490.0,190.0
24495.0,185.0
24500.0,220.0
24505.0,260.0
24510.0,235.0
24515.0,240.0
24520.0,240.0
24525.0,230.0
24530.0,245.0
24535.0,200.0
24540.0,240.0
24545.0,165.0
24550.0,160.0
24555.0,175.0
24560.0,190.0
24565.0,200.0
24570.0,205.0
24575.0,200.0
24580.0,225.0
24585.0,220.0
24590.0,250.0
24595.0,245.0
24600.0,240.0
24605.0,285.0
24610.0,315.0
24615.0,340.0
24620.0,355.0
24625.0,355.0
24630.0,385.0
24635.0,405.0
24640.0,430.0
24645.0,435.0
24650.0,450.0
24655.0,380.0
24660.0,345.0
24665.0,345.0
24670.0,330.0
24675.0,350.0
24680.0,255.0
24685.0,240.0
24690.0,255.0
24695.0,195.0
24700.0,200.0
24705.0,245.0
24710.0,265.0
24715.0,285.0
24720.0,315.0
24725.0,345.0
24730.0,360.0
24735.0,320.0
24740.0,300.0
24745.0,280.0
24750.0,285.0
24755.0,270.0
24760.0,290.0
24765.0,215.0
24770.0,255.0
24775.0,205.0
24780.0,210.0
24785.0,240.0
24790.0,225.0
24795.0,245.0
24800.0,220.0
24805.0,210.0
24810.0,150.0
24815.0,155.0
24820.0,170.0
24825.0,160.0
24830.0,185.0
24835.0,185.0
24840.0,170.0
24845.0,165.0
24850.0,165.0
24855.0,145.0
24860.0,150.0
24865.0,135.0
24870.0,155.0
24875.0,170.0
24880.0,180.0
24885.0,200.0
24890.0,225.0
24895.0,215.0
24900.0,185.0
24905.0,170.0
24910.0,180.0
24915.0,200.0
24920.0,225.0
24925.0,245.0
24930.0,230.0
24935.0,255.0
24940.0,255.0
24945.0,240.0
24950.0,255.0
24955.0,270.0
24960.0,285.0
24965.0,345.0
24970.0,275.0
24975.0,220.0
24980.0,235.0
24985.0,205.0
24990.0,215.0
24995.0,215.0
25000.0,205.0
25005.0,190.0
25010.0,175.0
25015.0,175.0
25020.0,160.0
25025.0,160.0
25030.0,160.0
25035.0,170.0
25040.0,165.0
25045.0,185.0
25050.0,170.0
25055.0,190.0
25060.0,235.0
25065.0,240.0
25070.0,245.0
25075.0,235.0
25080.0,300.0
25085.0,345.0
25090.0,360.0
25095.0,350.0
25100.0,365.0
25105.0,340.0
25110.0,315.0
25115.0,345.0
25120.0,335.0
25125.0,330.0
25130.0,315.0
25135.0,310.0
25140.0,275.0
25145.0,280.0
25150.0,295.0
25155.0,340.0
25160.0,365.0
25165.0,390.0
25170.0,380.0
25175.0,420.0
25180.0,420.0
25185.0,465.0
25190.0,435.0
25195.0,435.0
25200.0,465.0
25205.0,475.0
25210.0,490.0
25215.0,430.0
25220.0,420.0
25225.0,330.0
25230.0,350.0
25235.0,330.0
25240.0,360.0
25245.0,390.0
25250.0,370.0
25255.0,355.0
25260.0,320.0
25265.0,300.0
25270.0,315.0
25275.0,285.0
25280.0,255.0
25285.0,240.0
25290.0,215.0
25295.0,160.0
25300.0,130.0
25305.0,160.0
25310.0,175.0
25315.0,190.0
25320.0,155.0
25325.0,175.0
25330.0,185.0
25335.0,165.0
25340.0,190.0
25345.0,215.0
25350.0,210.0
25355.0,200.0
25360.0,205.0
25365.0,195.0
25370.0,210.0
25375.0,220.0
25380.0,255.0
25385.0,285.0
25390.0,325.0
25395.0,340.0
25400.0,330.0
25405.0,325.0
25410.0,345.0
25415.0,325.0
25420.0,345.0
25425.0,260.0
25430.0,305.0
25435.0,295.0
25440.0,285.0
25445.0,290.0
25450.0,305.0
25455.0,210.0
25460.0,245.0
25465.0,275.0
25470.0,280.0
25475.0,290.0
25480.0,300.0
25485.0,315.0
25490.0,335.0
25495.0,370.0
25500.0,360.0
25505.0,410.0
25510.0,425.0
25515.0,440.0
25520.0,470.0
25525.0,465.0
25530.0,495.0
25535.0,505.0
25540.0,480.0
25545.0,445.0
25550.0,385.0
25555.0,345.0
25560.0,305.0
25565.0,260.0
25570.0,260.0
25575.0,240.0
25580.0,155.0
25585.0,165.0
25590.0,190.0
25595.0,140.0
25600.0,165.0
25605.0,180.0
25610.0,185.0
25615.0,205.0
25620.0,220.0
25625.0,245.0
25630.0,280.0
25635.0,210.0
25640.0,235.0
25645.0,255.0
25650.0,290.0
25655.0,285.0
25660.0,270.0
25665.0,325.0
25670.0,355.0
25675.0,380.0
25680.0,385.0
25685.0,405.0
25690.0,415.0
25695.0,415.0
25700.0,460.0
25705.0,480.0
25710.0,465.0
25715.0,495.0
25720.0,510.0
25725.0,430.0
25730.0,465.0
25735.0,420.0
25740.0,435.0
25745.0,435.0
25750.0,450.0
25755.0,460.0
25760.0,510.0
25765.0,470.0
25770.0,430.0
25775.0,370.0
25780.0,425.0
25785.0,460.0
25790.0,490.0
25795.0,510.0
25800.0,540.0
25805.0,540.0
25810.0,555.0
25815.0,585.0
25820.0,590.0
25825.0,475.0
25830.0,480.0
25835.0,495.0
25840.0,455.0
25845.0,460.0
25850.0,440.0
25855.0,435.0
25860.0,400.0
25865.0,440.0
25870.0,445.0
25875.0,450.0
25880.0,410.0
25885.0,435.0
25890.0,455.0
25895.0,410.0
25900.0,330.0
25905.0,340.0
25910.0,305.0
25915.0,270.0
25920.0,295.0
25925.0,255.0
25930.0,220.0
25935.0,255.0
25940.0,185.0
25945.0,190.0
25950.0,215.0
25955.0,200.0
25960.0,145.0
25965.0,120.0
25970.0,135.0
25975.0,130.0
25980.0,135.0
25985.0,140.0
25990.0,165.0
25995.0,195.0
26000.0,235.0
26005.0,245.0
26010.0,265.0
26015.0,245.0
26020.0,265.0
26025.0,275.0
26030.0,285.0
26035.0,290.0
26040.0,290.0
26045.0,260.0
26050.0,220.0
26055.0,240.0
26060.0,245.0
26065.0,245.0
26070.0,240.0
26075.0,155.0
26080.0,165.0
26085.0,160.0
26090.0,150.0
26095.0,160.0
26100.0,190.0
26105.0,215.0
26110.0,220.0
26115.0,225.0
26120.0,230.0
26125.0,230.0
26130.0,160.0
26135.0,175.0
26140.0,170.0
26145.0,170.0
26150.0,170.0
26155.0,195.0
26160.0,190.0
26165.0,230.0
26170.0,250.0
26175.0,250.0
26180.0,280.0
26185.0,295.0
26190.0,345.0
26195.0,320.0
26200.0,340.0
26205.0,365.0
26210.0,380.0
26215.0,365.0
26220.0,355.0
26225.0,375.0
26230.0,385.0
26235.0,310.0
26240.0,250.0
26245.0,275.0
26250.0,315.0
26255.0,310.0
26260.0,325.0
26265.0,345.0
26270.0,310.0
26275.0,340.0
26280.0,350.0
26285.0,305.0
26290.0,245.0
26295.0,290.0
26300.0,280.0
26305.0,310.0
26310.0,325.0
26315.0,335.0
26320.0,370.0
26325.0,405.0
26330.0,375.0
26335.0,405.0
26340.0,310.0
26345.0,345.0
26350.0,365.0
26355.0,375.0
26360.0,340.0
26365.0,350.0
26370.0,340.0
26375.0,340.0
26380.0,325.0
26385.0,305.0
26390.0,330.0
26395.0,350.0
26400.0,380.0
26405.0,405.0
26410.0,395.0
26415.0,420.0
26420.0,445.0
26425.0,450.0
26430.0,485.0
26435.0,515.0
26440.0,500.0
26445.0,500.0
26450.0,410.0
26455.0,420.0
26460.0,435.0
26465.0,445.0
26470.0,415.0
26475.0,335.0
26480.0,355.0
26485.0,365.0
26490.0,350.0
26495.0,350.0
26500.0,300.0
26505.0,335.0
26510.0,305.0
26515.0,330.0
26520.0,305.0
26525.0,315.0
26530.0,270.0
26535.0,280.0
26540.0,320.0
26545.0,320.0
26550.0,310.0
26555.0,305.0
26560.0,265.0
26565.0,200.0
26570.0,220.0
26575.0,240.0
26580.0,245.0
26585.0,225.0
26590.0,255.0
26595.0,295.0
26600.0,320.0
26605.0,290.0
26610.0,300.0
26615.0,345.0
26620.0,340.0
26625.0,290.0
26630.0,280.0
26635.0,230.0
26640.0,225.0
26645.0,155.0
26650.0,180.0
26655.0,195.0
26660.0,210.0
26665.0,220.0
26670.0,220.0
26675.0,185.0
26680.0,160.0
26685.0,200.0
26690.0,190.0
26695.0,195.0
26700.0,200.0
26705.0,200.0
26710.0,210.0
26715.0,215.0
26720.0,145.0
26725.0,170.0
26730.0,130.0
26735.0,145.0
26740.0,145.0
26745.0,135.0
26750.0,140.0
26755.0,165.0
26760.0,195.0
26765.0,170.0
26770.0,190.0
26775.0,205.0
26780.0,210.0
26785.0,220.0
26790.0,230.0
26795.0,230.0
26800.0,275.0
26805.0,305.0
26810.0,330.0
26815.0,380.0
26820.0,420.0
26825.0,415.0
26830.0,465.0
26835.0,450.0
26840.0,445.0
26845.0,470.0
26850.0,465.0
26855.0,500.0
26860.0,500.0
26865.0,445.0
26870.0,300.0
26875.0,305.0
26880.0,250.0
26885.0,285.0
26890.0,305.0
26895.0,330.0
26900.0,270.0
26905.0,305.0
26910.0,285.0
26915.0,290.0
26920.0,305.0
26925.0,300.0
26930.0,325.0
26935.0,335.0
26940.0,365.0
26945.0,390.0
26950.0,415.0
26955.0,415.0
26960.0,420.0
26965.0,395.0
26970.0,325.0
26975.0,295.0
26980.0,265.0
26985.0,195.0
26990.0,235.0
26995.0,275.0
27000.0,260.0
27005.0,280.0
27010.0,245.0
27015.0,250.0
27020.0,250.0
27025.0,295.0
27030.0,305.0
27035.0,350.0
27040.0,375.0
27045.0,320.0
27050.0,340.0
27055.0,345.0
27060.0,375.0
27065.0,360.0
27070.0,365.0
27075.0,355.0
27080.0,365.0
27085.0,390.0
27090.0,405.0
27095.0,355.0
27100.0,380.0
27105.0,350.0
27110.0,385.0
27115.0,390.0
27120.0,375.0
27125.0,330.0
27130.0,375.0
27135.0,360.0
27140.0,340.0
27145.0,325.0
27150.0,340.0
27155.0,340.0
27160.0,340.0
27165.0,355.0
27170.0,385.0
27175.0,380.0
27180.0,380.0
27185.0,365.0
27190.0,355.0
27195.0,300.0
27200.0,295.0
27205.0,320.0
27210.0,320.0
27215.0,315.0
27220.0,315.0
27225.0,260.0
27230.0,215.0
27235.0,240.0
27240.0,265.0
27245.0,265.0
27250.0,270.0
27255.0,300.0
27260.0,280.0
27265.0,300.0
27270.0,290.0
27275.0,295.0
27280.0,295.0
27285.0,315.0
27290.0,270.0
27295.0,285.0
27300.0,275.0
27305.0,275.0
27310.0,230.0
27315.0,210.0
27320.0,230.0
27325.0,230.0
27330.0,185.0
27335.0,175.0
27340.0,155.0
27345.0,130.0
27350.0,125.0
27355.0,140.0
27360.0,170.0
27365.0,180.0
27370.0,225.0
27375.0,245.0
27380.0,260.0
27385.0,275.0
27390.0,290.0
27395.0,330.0
27400.0,340.0
27405.0,400.0
27410.0,425.0
27415.0,450.0
27420.0,430.0
27425.0,450.0
27430.0,460.0
27435.0,450.0
27440.0,460.0
27445.0,455.0
27450.0,460.0
27455.0,440.0
27460.0,410.0
27465.0,420.0
27470.0,355.0
27475.0,340.0
27480.0,360.0
27485.0,355.0
27490.0,370.0
27495.0,385.0
27500.0,415.0
27505.0,415.0
27510.0,455.0
27515.0,360.0
27520.0,375.0
27525.0,370.0
27530.0,385.0
27535.0,385.0
27540.0,410.0
27545.0,380.0
27550.0,305.0
27555.0,260.0
27560.0,200.0
27565.0,165.0
27570.0,175.0
27575.0,145.0
27580.0,165.0
27585.0,200.0
27590.0,220.0
27595.0,205.0
27600.0,240.0
27605.0,240.0
27610.0,275.0
27615.0,315.0
27620.0,355.0
27625.0,370.0
27630.0,315.0
27635.0,335.0
27640.0,310.0
27645.0,265.0
27650.0,290.0
27655.0,315.0
27660.0,325.0
27665.0,355.0
27670.0,350.0
27675.0,375.0
27680.0,380.0
27685.0,365.0
27690.0,375.0
27695.0,400.0
27700.0,425.0
27705.0,425.0
27710.0,455.0
27715.0,480.0
27720.0,510.0
27725.0,460.0
27730.0,445.0
27735.0,415.0
27740.0,455.0
27745.0,445.0
27750.0,445.0
27755.0,455.0
27760.0,465.0
27765.0,430.0
27770.0,420.0
27775.0,380.0
27780.0,400.0
27785.0,335.0
27790.0,310.0
27795.0,210.0
27800.0,155.0
27805.0,150.0
27810.0,185.0
27815.0,220.0
27820.0,205.0
27825.0,210.0
27830.0,180.0
27835.0,190.0
27840.0,200.0
27845.0,215.0
27850.0,225.0
27855.0,270.0
27860.0,300.0
27865.0,330.0
27870.0,355.0
27875.0,400.0
27880.0,395.0
27885.0,445.0
27890.0,470.0
27895.0,470.0
27900.0,490.0
27905.0,485.0
27910.0,470.0
27915.0,465.0
27920.0,475.0
27925.0,415.0
27930.0,360.0
27935.0,410.0
27940.0,435.0
27945.0,435.0
27950.0,435.0
27955.0,390.0
27960.0,330.0
27965.0,375.0
27970.0,360.0
27975.0,325.0
27980.0,325.0
27985.0,330.0
27990.0,335.0
27995.0,340.0
28000.0,315.0
28005.0,290.0
28010.0,220.0
28015.0,225.0
28020.0,250.0
28025.0,240.0
28030.0,240.0
28035.0,240.0
28040.0,260.0
28045.0,195.0
28050.0,160.0
28055.0,135.0
28060.0,150.0
28065.0,165.0
28070.0,155.0
28075.0,155.0
28080.0,190.0
28085.0,195.0
28090.0,175.0
28095.0,210.0
28100.0,230.0
28105.0,235.0
28110.0,225.0
28115.0,185.0
28120.0,215.0
28125.0,240.0
28130.0,260.0
28135.0,265.0
28140.0,265.0
28145.0,225.0
28150.0,170.0
28155.0,205.0
28160.0,240.0
28165.0,260.0
28170.0,280.0
28175.0,290.0
28180.0,315.0
28185.0,305.0
28190.0,320.0
28195.0,335.0
28200.0,355.0
28205.0,355.0
28210.0,365.0
28215.0,340.0
28220.0,355.0
28225.0,305.0
28230.0,270.0
28235.0,285.0
28240.0,240.0
28245.0,230.0
28250.0,270.0
28255.0,285.0
28260.0,295.0
28265.0,210.0
28270.0,250.0
28275.0,255.0
28280.0,265.0
28285.0,260.0
28290.0,280.0
28295.0,305.0
28300.0,330.0
28305.0,320.0
28310.0,310.0
28315.0,330.0
28320.0,360.0
28325.0,335.0
28330.0,345.0
28335.0,320.0
28340.0,240.0
28345.0,180.0
28350.0,165.0
28355.0,180.0
28360.0,205.0
28365.0,205.0
28370.0,225.0
28375.0,230.0
28380.0,200.0
28385.0,230.0
28390.0,260.0
28395.0,290.0
28400.0,310.0
28405.0,265.0
28410.0,295.0
28415.0,305.0
28420.0,335.0
28425.0,360.0
28430.0,335.0
28435.0,340.0
28440.0,325.0
28445.0,305.0
28450.0,300.0
28455.0,265.0
28460.0,275.0
28465.0,200.0
28470.0,180.0
28475.0,180.0
28480.0,215.0
28485.0,240.0
28490.0,250.0
28495.0,270.0
28500.0,265.0
28505.0,255.0
28510.0,280.0
28515.0,265.0
28520.0,310.0
28525.0,350.0
28530.0,375.0
28535.0,405.0
28540.0,400.0
28545.0,395.0
28550.0,375.0
28555.0,325.0
28560.0,320.0
28565.0,345.0
28570.0,330.0
28575.0,335.0
28580.0,315.0
28585.0,315.0
28590.0,310.0
28595.0,225.0
28600.0,215.0
28605.0,195.0
28610.0,205.0
28615.0,210.0
28620.0,200.0
28625.0,200.0
28630.0,210.0
28635.0,185.0
28640.0,180.0
28645.0,185.0
28650.0,190.0
28655.0,220.0
28660.0,165.0
28665.0,170.0
28670.0,185.0
28675.0,225.0
28680.0,225.0
28685.0,220.0
28690.0,235.0
28695.0,245.0
28700.0,240.0
28705.0,275.0
28710.0,280.0
28715.0,295.0
28720.0,295.0
28725.0,245.0
28730.0,210.0
28735.0,220.0
28740.0,190.0
28745.0,195.0
28750.0,200.0
28755.0,230.0
28760.0,230.0
28765.0,220.0
28770.0,165.0
28775.0,180.0
28780.0,180.0
28785.0,125.0
28790.0,140.0
28795.0,170.0
28800.0,195.0
28805.0,210.0
28810.0,190.0
28815.0,195.0
28820.0,195.0
28825.0,190.0
28830.0,200.0
28835.0,195.0
28840.0,215.0
28845.0,235.0
28850.0,245.0
28855.0,255.0
28860.0,285.0
28865.0,320.0
28870.0,330.0
28875.0,330.0
28880.0,370.0
28885.0,375.0
28890.0,390.0
28895.0,395.0
28900.0,435.0
28905.0,450.0
28910.0,485.0
28915.0,480.0
28920.0,495.0
28925.0,445.0
28930.0,440.0
28935.0,395.0
28940.0,420.0
28945.0,400.0
28950.0,390.0
28955.0,330.0
28960.0,325.0
28965.0,320.0
28970.0,300.0
28975.0,305.0
28980.0,265.0
28985.0,295.0
28990.0,320.0
28995.0,320.0
29000.0,275.0
29005.0,275.0
29010.0,260.0
29015.0,260.0
29020.0,260.0
29025.0,270.0
29030.0,240.0
29035.0,265.0
29040.0,280.0
29045.0,285.0
29050.0,345.0
29055.0,375.0
29060.0,395.0
29065.0,380.0
29070.0,400.0
29075.0,330.0
29080.0,310.0
29085.0,355.0
29090.0,345.0
29095.0,385.0
29100.0,435.0
29105.0,500.0
29110.0,470.0
29115.0,525.0
29120.0,505.0
29125.0,485.0
29130.0,520.0
29135.0,550.0
29140.0,510.0
29145.0,490.0
29150.0,515.0
29155.0,555.0
29160.0,465.0
29165.0,465.0
29170.0,380.0
29175.0,295.0
29180.0,310.0
29185.0,325.0
29190.0,270.0
29195.0,290.0
29200.0,340.0
29205.0,370.0
29210.0,350.0
29215.0,320.0
29220.0,335.0
29225.0,350.0
29230.0,355.0
29235.0,335.0
29240.0,335.0
29245.0,345.0
29250.0,350.0
29255.0,345.0
29260.0,390.0
29265.0,405.0
29270.0,355.0
29275.0,345.0
29280.0,280.0
29285.0,200.0
29290.0,150.0
29295.0,155.0
29300.0,180.0
29305.0,205.0
29310.0,245.0
29315.0,215.0
29320.0,180.0
29325.0,180.0
29330.0,180.0
29335.0,195.0
29340.0,200.0
29345.0,200.0
29350.0,235.0
29355.0,265.0
29360.0,260.0
29365.0,255.0
29370.0,255.0
29375.0,220.0
29380.0,220.0
29385.0,195.0
29390.0,180.0
29395.0,100.0
29400.0,120.0
29405.0,110.0
29410.0,120.0
29415.0,90.0
29420.0,105.0
29425.0,135.0
29430.0,170.0
29435.0,190.0
29440.0,160.0
29445.0,170.0
29450.0,200.0
29455.0,205.0
29460.0,220.0
29465.0,210.0
29470.0,235.0
29475.0,230.0
29480.0,230.0
29485.0,265.0
29490.0,300.0
29495.0,320.0
29500.0,230.0
29505.0,260.0
29510.0,290.0
29515.0,240.0
29520.0,225.0
29525.0,280.0
29530.0,310.0
29535.0,295.0
29540.0,240.0
29545.0,215.0
29550.0,215.0
29555.0,220.0
29560.0,205.0
29565.0,230.0
29570.0,210.0
29575.0,225.0
29580.0,230.0
29585.0,255.0
29590.0,245.0
29595.0,250.0
29600.0,250.0
29605.0,200.0
29610.0,210.0
29615.0,230.0
29620.0,210.0
29625.0,240.0
29630.0,225.0
29635.0,235.0
29640.0,250.0
29645.0,215.0
29650.0,220.0
29655.0,180.0
29660.0,110.0
29665.0,155.0
29670.0,145.0
29675.0,165.0
29680.0,145.0
29685.0,130.0
29690.0,160.0
29695.0,190.0
29700.0,230.0
29705.0,275.0
29710.0,260.0
29715.0,295.0
29720.0,280.0
29725.0,305.0
29730.0,340.0
29735.0,340.0
29740.0,320.0
29745.0,365.0
29750.0,355.0
29755.0,365.0
29760.0,360.0
29765.0,340.0
29770.0,340.0
29775.0,370.0
29780.0,440.0
29785.0,465.0
29790.0,480.0
29795.0,475.0
29800.0,515.0
29805.0,530.0
29810.0,535.0
29815.0,540.0
29820.0,530.0
29825.0,565.0
29830.0,575.0
29835.0,595.0
29840.0,615.0
29845.0,650.0
29850.0,545.0
29855.0,555.0
29860.0,490.0
29865.0,525.0
29870.0,480.0
29875.0,410.0
29880.0,430.0
29885.0,485.0
29890.0,535.0
29895.0,520.0
29900.0,565.0
29905.0,580.0
29910.0,605.0
29915.0,490.0
29920.0,520.0
29925.0,545.0
29930.0,505.0
29935.0,555.0
29940.0,600.0
29945.0,625.0
29950.0,580.0
29955.0,575.0
29960.0,595.0
29965.0,560.0
29970.0,480.0
29975.0,460.0
29980.0,460.0
29985.0,420.0
29990.0,350.0
29995.0,340.0
30000.0,275.0
30005.0,280.0
30010.0,280.0
30015.0,280.0
30020.0,310.0
30025.0,280.0
30030.0,220.0
30035.0,195.0
30040.0,200.0
30045.0,175.0
30050.0,150.0
30055.0,140.0
30060.0,160.0
30065.0,180.0
30070.0,215.0
30075.0,240.0
30080.0,265.0
30085.0,230.0
30090.0,215.0
30095.0,220.0
30100.0,230.0
30105.0,270.0
30110.0,275.0
30115.0,315.0
30120.0,295.0
30125.0,330.0
30130.0,325.0
30135.0,260.0
30140.0,250.0
30145.0,240.0
30150.0,220.0
30155.0,205.0
30160.0,230.0
30165.0,235.0
30170.0,210.0
30175.0,225.0
30180.0,265.0
30185.0,285.0
30190.0,300.0
30195.0,250.0
30200.0,180.0
30205.0,185.0
30210.0,225.0
30215.0,220.0
30220.0,230.0
30225.0,260.0
30230.0,240.0
30235.0,225.0
30240.0,240.0
30245.0,255.0
30250.0,260.0
30255.0,280.0
30260.0,290.0
30265.0,320.0
30270.0,290.0
30275.0,310.0
30280.0,290.0
30285.0,250.0
30290.0,255.0
30295.0,225.0
30300.0,160.0
30305.0,125.0
30310.0,130.0
30315.0,160.0
30320.0,150.0
30325.0,170.0
30330.0,160.0
30335.0,150.0
30340.0,160.0
30345.0,205.0
30350.0,210.0
30355.0,235.0
30360.0,260.0
30365.0,280.0
30370.0,290.0
30375.0,325.0
30380.0,340.0
30385.0,315.0
30390.0,320.0
30395.0,305.0
30400.0,275.0
30405.0,300.0
30410.0,230.0
30415.0,245.0
30420.0,255.0
30425.0,300.0
30430.0,315.0
30435.0,310.0
30440.0,335.0
30445.0,355.0
30450.0,390.0
30455.0,435.0
30460.0,440.0
30465.0,465.0
30470.0,470.0
30475.0,480.0
30480.0,410.0
30485.0,425.0
30490.0,430.0
30495.0,375.0
30500.0,390.0
30505.0,365.0
30510.0,375.0
30515.0,395.0
30520.0,425.0
30525.0,405.0
30530.0,420.0
30535.0,445.0
30540.0,465.0
30545.0,405.0
30550.0,415.0
30555.0,440.0
30560.0,430.0
30565.0,475.0
30570.0,510.0
30575.0,470.0
30580.0,410.0
30585.0,395.0
30590.0,445.0
30595.0,460.0
30600.0,440.0
30605.0,320.0
30610.0,330.0
30615.0,380.0
30620.0,400.0
30625.0,395.0
30630.0,320.0
30635.0,360.0
30640.0,380.0
30645.0,435.0
30650.0,480.0
30655.0,485.0
30660.0,470.0
30665.0,495.0
30670.0,510.0
30675.0,495.0
30680.0,520.0
30685.0,535.0
30690.0,570.0
30695.0,570.0
30700.0,575.0
30705.0,525.0
30710.0,450.0
30715.0,390.0
30720.0,405.0
30725.0,395.0
30730.0,395.0
30735.0,380.0
30740.0,375.0
30745.0,385.0
30750.0,315.0
30755.0,310.0
30760.0,325.0
30765.0,335.0
30770.0,290.0
30775.0,255.0
30780.0,240.0
30785.0,250.0
30790.0,275.0
30795.0,285.0
30800.0,275.0
30805.0,230.0
30810.0,255.0
30815.0,260.0
30820.0,265.0
30825.0,285.0
30830.0,305.0
30835.0,315.0
30840.0,300.0
30845.0,245.0
30850.0,225.0
30855.0,185.0
30860.0,165.0
30865.0,130.0
30870.0,140.0
30875.0,150.0
30880.0,120.0
30885.0,125.0
30890.0,150.0
30895.0,140.0
30900.0,145.0
30905.0,145.0
30910.0,185.0
30915.0,220.0
30920.0,270.0
30925.0,295.0
30930.0,335.0
30935.0,370.0
30940.0,415.0
30945.0,390.0
30950.0,420.0
30955.0,440.0
30960.0,445.0
30965.0,460.0
30970.0,480.0
30975.0,495.0
30980.0,530.0
30985.0,490.0
30990.0,525.0
30995.0,485.0
31000.0,530.0
31005.0,540.0
31010.0,540.0
31015.0,570.0
31020.0,530.0
31025.0,450.0
31030.0,485.0
31035.0,515.0
31040.0,545.0
31045.0,580.0
31050.0,565.0
31055.0,610.0
31060.0,580.0
31065.0,520.0
31070.0,545.0
31075.0,525.0
31080.0,515.0
31085.0,530.0
31090.0,470.0
31095.0,480.0
31100.0,360.0
31105.0,325.0
31110.0,355.0
31115.0,360.0
